"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,session,cpp,id,groupid,mg,period,oneshot,strangers,partners,punishment,type,CC,FR,OT,c,b,c_other,lag_c_other,pgsize,pun,pun_received,pc,dev_pc,u,cc0,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20
3,28,1,602,2802,2802,15,0,0,1,0,3,0,0,1,0,1,8,0,25,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,16,0,0,1,0,3,0,0,1,0,3,10,8,30,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,17,0,0,1,0,3,0,0,1,0,3,8,10,25,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,18,0,0,1,0,3,0,0,1,0,4,3,8,10,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,19,0,0,1,0,3,0,0,1,0,3,2,3,7,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,20,0,0,1,0,3,0,0,1,0,3,0,2,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,21,0,0,1,0,3,0,0,1,0,1,8,0,25,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,22,0,0,1,0,3,0,0,1,0,3,6,8,18,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,23,0,0,1,0,3,0,0,1,0,4,4,6,13,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,24,0,0,1,0,3,0,0,1,0,3,5,4,15,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,25,0,0,1,0,3,0,0,1,0,4,4,5,11,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,26,0,0,1,0,3,0,0,1,0,1,3,4,8,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,602,2802,2802,27,0,0,1,0,3,0,0,1,0,3,2,3,7,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,28,1,603,2803,2803,1,0,0,1,0,1,1,0,0,20,20,14,,62,,,0,20,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,2,0,0,1,0,1,1,0,0,15,13,14,14,57,,,13,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,3,0,0,1,0,1,1,0,0,10,12,12,14,45,,,12,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,4,0,0,1,0,1,1,0,0,10,12,12,12,46,,,12,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,5,0,0,1,0,1,1,0,0,10,12,6,12,28,,,12,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,6,0,0,1,0,1,1,0,0,10,8,5,6,24,,,8,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,7,0,0,1,0,1,1,0,0,6,6,11,5,39,,,6,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,8,0,0,1,0,1,1,0,0,10,11,5,11,25,,,11,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,9,0,0,1,0,1,1,0,0,10,10,6,5,27,,,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,10,0,0,1,0,1,1,0,0,12,8,5,6,27,,,8,4,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,11,0,0,1,0,1,1,0,0,10,9,5,5,24,,,9,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,12,0,0,1,0,1,1,0,0,10,7,5,5,24,,,7,3,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,13,0,0,1,0,1,1,0,0,10,6,2,5,16,,,6,4,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,14,0,0,1,0,1,1,0,0,0,5,6,2,18,,,5,-5,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,15,0,0,1,0,1,1,0,0,0,4,8,6,24,,,4,-4,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,16,0,0,1,0,1,1,0,0,8,4,4,8,19,,,4,4,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,17,0,0,1,0,1,1,0,0,10,8,1,4,13,,,8,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,18,0,0,1,0,1,1,0,0,0,3,1,1,2,,,3,-3,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,19,0,0,1,0,1,1,0,0,0,0,3,1,10,,,0,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,20,0,0,1,0,1,1,0,0,3,4,5,3,17,,,4,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,21,0,0,1,0,1,1,0,0,10,8,2,5,16,,,8,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,22,0,0,1,0,1,1,0,0,0,3,3,2,9,,,3,-3,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,23,0,0,1,0,1,1,0,0,0,2,5,3,15,,,2,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,24,0,0,1,0,1,1,0,0,5,5,2,5,10,,,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,25,0,0,1,0,1,1,0,0,3,3,1,2,5,,,3,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,26,0,0,1,0,1,1,0,0,0,1,5,1,15,,,1,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,603,2803,2803,27,0,0,1,0,1,1,0,0,5,6,2,5,10,,,6,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,12,12,12,15,10,0
3,28,1,604,2804,2804,1,0,0,1,0,1,1,0,0,10,10,12,,46,,,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,2,0,0,1,0,1,1,0,0,15,16,6,12,32,,,16,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,3,0,0,1,0,1,1,0,0,10,10,6,6,29,,,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,4,0,0,1,0,1,1,0,0,8,8,5,6,23,,,8,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,5,0,0,1,0,1,1,0,0,5,5,4,5,16,,,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,6,0,0,1,0,1,1,0,0,5,5,2,4,10,,,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,7,0,0,1,0,1,1,0,0,0,1,0,2,0,,,1,-1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,8,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,9,0,0,1,0,1,1,0,0,0,0,0,0,1,,,0,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,10,0,0,1,0,1,1,0,0,0,0,2,0,5,,,0,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,11,0,0,1,0,1,1,0,0,0,0,5,2,14,,,0,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,12,0,0,1,0,1,1,0,0,5,7,7,5,25,,,7,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,13,0,0,1,0,1,1,0,0,10,12,9,7,37,,,12,-2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,14,0,0,1,0,1,1,0,0,10,10,8,9,33,,,10,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,15,0,0,1,0,1,1,0,0,0,8,6,8,19,,,8,-8,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,16,0,0,1,0,1,1,0,0,0,5,8,6,25,,,5,-5,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,17,0,0,1,0,1,1,0,0,8,3,9,8,36,,,3,5,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,18,0,0,1,0,1,1,0,0,0,8,13,9,40,,,8,-8,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,19,0,0,1,0,1,1,0,0,20,10,8,13,44,,,10,10,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,20,0,0,1,0,1,1,0,0,0,5,6,8,19,,,5,-5,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,21,0,0,1,0,1,1,0,0,0,4,1,6,4,,,4,-4,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,22,0,0,1,0,1,1,0,0,0,20,0,1,0,,,20,-20,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,23,0,0,1,0,1,1,0,0,0,20,2,0,6,,,20,-20,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,24,0,0,1,0,1,1,0,0,4,2,8,2,29,,,2,2,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,25,0,0,1,0,1,1,0,0,5,5,12,8,42,,,5,0,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,26,0,0,1,0,1,1,0,0,10,9,9,12,37,,,9,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,604,2804,2804,27,0,0,1,0,1,1,0,0,0,10,11,9,32,,,10,-10,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,605,2805,2805,1,0,0,1,0,1,1,0,0,20,20,7,,40,,,13,7,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,2,0,0,1,0,1,1,0,0,15,16,7,7,37,,,10,5,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,3,0,0,1,0,1,1,0,0,15,14,4,7,28,,,10,5,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,4,0,0,1,0,1,1,0,0,0,11,5,4,14,,,7,-7,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,5,0,0,1,0,1,1,0,0,0,5,3,5,9,,,1,-1,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,6,0,0,1,0,1,1,0,0,0,4,2,3,5,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,7,0,0,1,0,1,1,0,0,0,3,5,2,15,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,8,0,0,1,0,1,1,0,0,0,4,4,5,13,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,9,0,0,1,0,1,1,0,0,0,5,4,4,11,,,1,-1,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,10,0,0,1,0,1,1,0,0,0,4,2,4,6,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,11,0,0,1,0,1,1,0,0,0,2,1,2,3,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,12,0,0,1,0,1,1,0,0,0,2,0,1,0,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,13,0,0,1,0,1,1,0,0,0,0,5,0,16,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,14,0,0,1,0,1,1,0,0,0,2,4,5,11,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,15,0,0,1,0,1,1,0,0,0,3,3,4,10,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,16,0,0,1,0,1,1,0,0,0,3,4,3,11,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,17,0,0,1,0,1,1,0,0,0,4,4,4,13,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,18,0,0,1,0,1,1,0,0,0,4,3,4,8,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,19,0,0,1,0,1,1,0,0,0,3,1,3,2,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,20,0,0,1,0,1,1,0,0,0,3,1,1,2,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,21,0,0,1,0,1,1,0,0,0,1,1,1,3,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,22,0,0,1,0,1,1,0,0,0,1,1,1,2,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,23,0,0,1,0,1,1,0,0,0,1,1,1,2,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,24,0,0,1,0,1,1,0,0,0,1,0,1,0,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,25,0,0,1,0,1,1,0,0,0,1,4,0,13,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,26,0,0,1,0,1,1,0,0,0,1,9,4,28,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,605,2805,2805,27,0,0,1,0,1,1,0,0,0,4,6,9,17,,,0,0,20,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,10,10,11,12,12,13
3,28,1,606,2806,2806,1,0,0,1,0,3,0,0,1,8,8,15,,53,,,2,6,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,2,0,0,1,0,3,0,0,1,10,20,14,15,52,,,0,10,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,3,0,0,1,0,3,0,0,1,0,15,6,14,18,,,0,0,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,4,0,0,1,0,3,0,0,1,0,10,0,6,0,,,0,0,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,5,0,0,1,0,3,0,0,1,0,0,7,0,20,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,6,0,0,1,0,3,0,0,1,5,5,0,7,5,,,4,1,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,7,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,8,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,9,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,10,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,11,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,12,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,13,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,14,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,15,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,16,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,17,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,18,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,19,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,20,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,21,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,22,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,23,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,24,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,25,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,26,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,606,2806,2806,27,0,0,1,0,3,0,0,1,0,0,0,0,0,,,2,-2,20,2,1,3,4,2,4,1,2,2,2,0,0,4,4,4,0,0,0,0,0,0
3,28,1,607,2807,2807,1,0,0,1,0,1,1,0,0,12,12,8,,36,,,12,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,2,0,0,1,0,1,1,0,0,12,12,6,8,29,,,12,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,3,0,0,1,0,1,1,0,0,12,8,7,6,32,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,4,0,0,1,0,1,1,0,0,12,8,6,7,31,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,5,0,0,1,0,1,1,0,0,12,8,8,6,36,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,6,0,0,1,0,1,1,0,0,12,8,9,8,40,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,7,0,0,1,0,1,1,0,0,12,8,5,9,27,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,8,0,0,1,0,1,1,0,0,12,8,4,5,24,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,9,0,0,1,0,1,1,0,0,12,6,2,4,19,,,6,6,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,10,0,0,1,0,1,1,0,0,12,8,3,2,20,,,8,4,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,11,0,0,1,0,1,1,0,0,12,5,2,3,19,,,5,7,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,12,0,0,1,0,1,1,0,0,8,8,2,2,14,,,8,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,13,0,0,1,0,1,1,0,0,4,3,1,2,7,,,3,1,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,14,0,0,1,0,1,1,0,0,4,3,0,1,4,,,3,1,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,15,0,0,1,0,1,1,0,0,1,1,0,0,1,,,1,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,16,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,17,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,18,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,19,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,20,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,21,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,22,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,23,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,24,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,25,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28,1,607,2807,2807,26,0,0,1,0,1,1,0,0,0,0,0,0,0,,,0,0,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
