"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
session,cpp,id,mg,period,type,CC,FR,OT,c,c_other,pos_dev,neg_dev,avg_other_two,pun
4,0,92,28,21,3,0,0,1,0,15,15,0,15,1
4,0,99,28,21,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,21,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,21,3,0,0,1,15,0,0,15,15,5
4,0,106,28,21,1,1,0,0,15,0,0,15,15,5
4,0,106,28,21,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,21,1,1,0,0,15,15,0,0,7.5,0
4,0,113,28,21,3,0,0,1,15,15,0,0,7.5,1
4,0,113,28,21,3,0,0,1,15,15,0,0,7.5,1
4,0,113,28,21,3,0,0,1,15,0,0,15,15,1
4,0,92,28,22,3,0,0,1,0,15,15,0,15,1
4,0,92,28,22,3,0,0,1,0,15,15,0,15,1
4,0,92,28,22,3,0,0,1,0,15,15,0,15,1
4,0,99,28,22,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,22,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,22,3,0,0,1,15,0,0,15,15,5
4,0,106,28,22,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,22,1,1,0,0,15,0,0,15,15,0
4,0,106,28,22,1,1,0,0,15,15,0,0,7.5,0
4,0,113,28,22,3,0,0,1,15,0,0,15,15,2
4,0,113,28,22,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,22,3,0,0,1,15,15,0,0,7.5,0
4,0,92,28,23,3,0,0,1,0,15,15,0,15,1
4,0,92,28,23,3,0,0,1,0,15,15,0,15,1
4,0,92,28,23,3,0,0,1,0,15,15,0,15,1
4,0,99,28,23,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,23,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,23,3,0,0,1,15,0,0,15,15,0
4,0,106,28,23,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,23,1,1,0,0,15,0,0,15,15,2
4,0,106,28,23,1,1,0,0,15,15,0,0,7.5,0
4,0,113,28,23,3,0,0,1,15,0,0,15,15,3
4,0,113,28,23,3,0,0,1,15,15,0,0,7.5,1
4,0,113,28,23,3,0,0,1,15,15,0,0,7.5,1
4,0,92,28,24,3,0,0,1,0,15,15,0,15,1
4,0,92,28,24,3,0,0,1,0,15,15,0,15,1
4,0,92,28,24,3,0,0,1,0,15,15,0,15,1
4,0,99,28,24,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,24,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,24,3,0,0,1,15,0,0,15,15,0
4,0,106,28,24,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,24,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,24,1,1,0,0,15,0,0,15,15,0
4,0,113,28,24,3,0,0,1,15,0,0,15,15,1
4,0,113,28,24,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,24,3,0,0,1,15,15,0,0,7.5,0
4,0,92,28,25,3,0,0,1,0,15,15,0,15,1
4,0,92,28,25,3,0,0,1,0,15,15,0,15,1
4,0,92,28,25,3,0,0,1,0,15,15,0,15,1
4,0,99,28,25,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,25,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,25,3,0,0,1,15,0,0,15,15,0
4,0,106,28,25,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,25,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,25,1,1,0,0,15,0,0,15,15,3
4,0,113,28,25,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,25,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,25,3,0,0,1,15,0,0,15,15,0
4,0,92,28,26,3,0,0,1,0,15,15,0,15,1
4,0,92,28,26,3,0,0,1,0,15,15,0,15,1
4,0,92,28,26,3,0,0,1,0,15,15,0,15,1
4,0,99,28,26,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,26,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,26,3,0,0,1,15,0,0,15,15,5
4,0,106,28,26,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,26,1,1,0,0,15,0,0,15,15,1
4,0,106,28,26,1,1,0,0,15,15,0,0,7.5,0
4,0,113,28,26,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,26,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,26,3,0,0,1,15,0,0,15,15,1
4,0,92,28,27,3,0,0,1,0,15,15,0,15,2
4,0,92,28,27,3,0,0,1,0,15,15,0,15,2
4,0,92,28,27,3,0,0,1,0,15,15,0,15,2
4,0,99,28,27,3,0,0,1,15,0,0,15,15,5
4,0,99,28,27,3,0,0,1,15,15,0,0,7.5,0
4,0,99,28,27,3,0,0,1,15,15,0,0,7.5,0
4,0,106,28,27,1,1,0,0,15,15,0,0,7.5,0
4,0,106,28,27,1,1,0,0,15,0,0,15,15,1
4,0,106,28,27,1,1,0,0,15,15,0,0,7.5,0
4,0,113,28,27,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,27,3,0,0,1,15,15,0,0,7.5,0
4,0,113,28,27,3,0,0,1,15,0,0,15,15,2
4,0,93,29,1,3,0,0,1,5,0,0,5,10,0
4,0,93,29,1,3,0,0,1,5,20,15,0,0,0
4,0,93,29,1,3,0,0,1,5,0,0,5,10,0
4,0,100,29,1,1,1,0,0,0,20,20,0,2.5,0
4,0,100,29,1,1,1,0,0,0,5,5,0,10,0
4,0,100,29,1,1,1,0,0,0,0,0,0,12.5,0
4,0,107,29,1,2,0,1,0,0,5,5,0,10,0
4,0,107,29,1,2,0,1,0,0,0,0,0,12.5,0
4,0,107,29,1,2,0,1,0,0,20,20,0,2.5,0
4,0,114,29,1,3,0,0,1,20,0,0,20,2.5,1
4,0,114,29,1,3,0,0,1,20,5,0,15,0,0
4,0,114,29,1,3,0,0,1,20,0,0,20,2.5,1
4,0,93,29,2,3,0,0,1,5,0,0,5,0,0
4,0,93,29,2,3,0,0,1,5,0,0,5,0,0
4,0,93,29,2,3,0,0,1,5,0,0,5,0,0
4,0,100,29,2,1,1,0,0,0,0,0,0,2.5,0
4,0,100,29,2,1,1,0,0,0,0,0,0,2.5,0
4,0,100,29,2,1,1,0,0,0,5,5,0,0,0
4,0,107,29,2,2,0,1,0,0,0,0,0,2.5,0
4,0,107,29,2,2,0,1,0,0,5,5,0,0,0
4,0,107,29,2,2,0,1,0,0,0,0,0,2.5,0
4,0,114,29,2,3,0,0,1,0,0,0,0,2.5,0
4,0,114,29,2,3,0,0,1,0,5,5,0,0,0
4,0,114,29,2,3,0,0,1,0,0,0,0,2.5,0
4,0,93,29,3,3,0,0,1,0,0,0,0,0,0
4,0,93,29,3,3,0,0,1,0,0,0,0,0,0
4,0,93,29,3,3,0,0,1,0,0,0,0,0,0
4,0,100,29,3,1,1,0,0,0,0,0,0,0,0
4,0,100,29,3,1,1,0,0,0,0,0,0,0,0
4,0,100,29,3,1,1,0,0,0,0,0,0,0,0
4,0,107,29,3,2,0,1,0,0,0,0,0,0,0
4,0,107,29,3,2,0,1,0,0,0,0,0,0,0
4,0,107,29,3,2,0,1,0,0,0,0,0,0,0
4,0,114,29,3,3,0,0,1,0,0,0,0,0,0
4,0,114,29,3,3,0,0,1,0,0,0,0,0,0
4,0,114,29,3,3,0,0,1,0,0,0,0,0,0
4,0,93,29,4,3,0,0,1,0,0,0,0,0,0
4,0,93,29,4,3,0,0,1,0,0,0,0,0,0
4,0,93,29,4,3,0,0,1,0,0,0,0,0,0
4,0,100,29,4,1,1,0,0,0,0,0,0,0,0
4,0,100,29,4,1,1,0,0,0,0,0,0,0,0
4,0,100,29,4,1,1,0,0,0,0,0,0,0,0
4,0,107,29,4,2,0,1,0,0,0,0,0,0,0
4,0,107,29,4,2,0,1,0,0,0,0,0,0,0
4,0,107,29,4,2,0,1,0,0,0,0,0,0,0
4,0,114,29,4,3,0,0,1,0,0,0,0,0,0
4,0,114,29,4,3,0,0,1,0,0,0,0,0,0
4,0,114,29,4,3,0,0,1,0,0,0,0,0,0
4,0,93,29,5,3,0,0,1,0,0,0,0,0,0
4,0,93,29,5,3,0,0,1,0,0,0,0,0,0
4,0,93,29,5,3,0,0,1,0,0,0,0,0,0
4,0,100,29,5,1,1,0,0,0,0,0,0,0,0
4,0,100,29,5,1,1,0,0,0,0,0,0,0,0
4,0,100,29,5,1,1,0,0,0,0,0,0,0,0
4,0,107,29,5,2,0,1,0,0,0,0,0,0,0
4,0,107,29,5,2,0,1,0,0,0,0,0,0,0
4,0,107,29,5,2,0,1,0,0,0,0,0,0,0
4,0,114,29,5,3,0,0,1,0,0,0,0,0,0
4,0,114,29,5,3,0,0,1,0,0,0,0,0,0
4,0,114,29,5,3,0,0,1,0,0,0,0,0,0
4,0,93,29,6,3,0,0,1,0,0,0,0,0,0
4,0,93,29,6,3,0,0,1,0,0,0,0,0,0
4,0,93,29,6,3,0,0,1,0,0,0,0,0,0
4,0,100,29,6,1,1,0,0,0,0,0,0,0,0
4,0,100,29,6,1,1,0,0,0,0,0,0,0,0
4,0,100,29,6,1,1,0,0,0,0,0,0,0,0
4,0,107,29,6,2,0,1,0,0,0,0,0,0,0
4,0,107,29,6,2,0,1,0,0,0,0,0,0,0
4,0,107,29,6,2,0,1,0,0,0,0,0,0,0
4,0,114,29,6,3,0,0,1,0,0,0,0,0,0
4,0,114,29,6,3,0,0,1,0,0,0,0,0,0
4,0,114,29,6,3,0,0,1,0,0,0,0,0,0
4,0,93,29,7,3,0,0,1,0,0,0,0,0,0
4,0,93,29,7,3,0,0,1,0,0,0,0,0,0
4,0,93,29,7,3,0,0,1,0,0,0,0,0,0
4,0,100,29,7,1,1,0,0,0,0,0,0,0,0
4,0,100,29,7,1,1,0,0,0,0,0,0,0,0
4,0,100,29,7,1,1,0,0,0,0,0,0,0,0
4,0,107,29,7,2,0,1,0,0,0,0,0,0,0
4,0,107,29,7,2,0,1,0,0,0,0,0,0,0
4,0,107,29,7,2,0,1,0,0,0,0,0,0,0
4,0,114,29,7,3,0,0,1,0,0,0,0,0,0
4,0,114,29,7,3,0,0,1,0,0,0,0,0,0
4,0,114,29,7,3,0,0,1,0,0,0,0,0,0
4,0,93,29,8,3,0,0,1,0,0,0,0,0.5,0
4,0,93,29,8,3,0,0,1,0,0,0,0,0.5,0
4,0,93,29,8,3,0,0,1,0,1,1,0,0,0
4,0,100,29,8,1,1,0,0,0,0,0,0,0.5,0
4,0,100,29,8,1,1,0,0,0,0,0,0,0.5,0
4,0,100,29,8,1,1,0,0,0,1,1,0,0,0
4,0,107,29,8,2,0,1,0,0,1,1,0,0,0
4,0,107,29,8,2,0,1,0,0,0,0,0,0.5,0
4,0,107,29,8,2,0,1,0,0,0,0,0,0.5,0
4,0,114,29,8,3,0,0,1,1,0,0,1,0,0
4,0,114,29,8,3,0,0,1,1,0,0,1,0,0
4,0,114,29,8,3,0,0,1,1,0,0,1,0,0
4,0,93,29,9,3,0,0,1,0,0,0,0,0,0
4,0,93,29,9,3,0,0,1,0,0,0,0,0,0
4,0,93,29,9,3,0,0,1,0,0,0,0,0,0
4,0,100,29,9,1,1,0,0,0,0,0,0,0,0
4,0,100,29,9,1,1,0,0,0,0,0,0,0,0
4,0,100,29,9,1,1,0,0,0,0,0,0,0,0
4,0,107,29,9,2,0,1,0,0,0,0,0,0,0
4,0,107,29,9,2,0,1,0,0,0,0,0,0,0
4,0,107,29,9,2,0,1,0,0,0,0,0,0,0
4,0,114,29,9,3,0,0,1,0,0,0,0,0,1
4,0,114,29,9,3,0,0,1,0,0,0,0,0,0
4,0,114,29,9,3,0,0,1,0,0,0,0,0,0
4,0,93,29,10,3,0,0,1,0,0,0,0,0,0
4,0,93,29,10,3,0,0,1,0,0,0,0,0,0
4,0,93,29,10,3,0,0,1,0,0,0,0,0,0
4,0,100,29,10,1,1,0,0,0,0,0,0,0,0
4,0,100,29,10,1,1,0,0,0,0,0,0,0,0
4,0,100,29,10,1,1,0,0,0,0,0,0,0,0
4,0,107,29,10,2,0,1,0,0,0,0,0,0,0
4,0,107,29,10,2,0,1,0,0,0,0,0,0,0
4,0,107,29,10,2,0,1,0,0,0,0,0,0,0
4,0,114,29,10,3,0,0,1,0,0,0,0,0,1
4,0,114,29,10,3,0,0,1,0,0,0,0,0,0
4,0,114,29,10,3,0,0,1,0,0,0,0,0,0
4,0,93,29,11,3,0,0,1,0,0,0,0,0,0
4,0,93,29,11,3,0,0,1,0,0,0,0,0,0
4,0,93,29,11,3,0,0,1,0,0,0,0,0,0
4,0,100,29,11,1,1,0,0,0,0,0,0,0,0
4,0,100,29,11,1,1,0,0,0,0,0,0,0,0
4,0,100,29,11,1,1,0,0,0,0,0,0,0,0
4,0,107,29,11,2,0,1,0,0,0,0,0,0,0
4,0,107,29,11,2,0,1,0,0,0,0,0,0,0
4,0,107,29,11,2,0,1,0,0,0,0,0,0,0
4,0,114,29,11,3,0,0,1,0,0,0,0,0,5
4,0,114,29,11,3,0,0,1,0,0,0,0,0,0
4,0,114,29,11,3,0,0,1,0,0,0,0,0,0
4,0,93,29,12,3,0,0,1,0,0,0,0,1,0
4,0,93,29,12,3,0,0,1,0,0,0,0,1,0
4,0,93,29,12,3,0,0,1,0,2,2,0,0,0
4,0,100,29,12,1,1,0,0,0,2,2,0,0,0
4,0,100,29,12,1,1,0,0,0,0,0,0,1,0
4,0,100,29,12,1,1,0,0,0,0,0,0,1,0
4,0,107,29,12,2,0,1,0,0,0,0,0,1,0
4,0,107,29,12,2,0,1,0,0,0,0,0,1,0
4,0,107,29,12,2,0,1,0,0,2,2,0,0,0
4,0,114,29,12,3,0,0,1,2,0,0,2,0,0
4,0,114,29,12,3,0,0,1,2,0,0,2,0,0
4,0,114,29,12,3,0,0,1,2,0,0,2,0,0
4,0,93,29,13,3,0,0,1,0,0,0,0,0,0
4,0,93,29,13,3,0,0,1,0,0,0,0,0,0
4,0,93,29,13,3,0,0,1,0,0,0,0,0,0
4,0,100,29,13,1,1,0,0,0,0,0,0,0,0
4,0,100,29,13,1,1,0,0,0,0,0,0,0,0
4,0,100,29,13,1,1,0,0,0,0,0,0,0,0
4,0,107,29,13,2,0,1,0,0,0,0,0,0,0
4,0,107,29,13,2,0,1,0,0,0,0,0,0,0
4,0,107,29,13,2,0,1,0,0,0,0,0,0,0
4,0,114,29,13,3,0,0,1,0,0,0,0,0,0
4,0,114,29,13,3,0,0,1,0,0,0,0,0,0
4,0,114,29,13,3,0,0,1,0,0,0,0,0,0
4,0,93,29,14,3,0,0,1,0,0,0,0,0,0
4,0,93,29,14,3,0,0,1,0,0,0,0,0,0
4,0,93,29,14,3,0,0,1,0,0,0,0,0,0
4,0,100,29,14,1,1,0,0,0,0,0,0,0,0
4,0,100,29,14,1,1,0,0,0,0,0,0,0,0
4,0,100,29,14,1,1,0,0,0,0,0,0,0,0
4,0,107,29,14,2,0,1,0,0,0,0,0,0,0
4,0,107,29,14,2,0,1,0,0,0,0,0,0,0
4,0,107,29,14,2,0,1,0,0,0,0,0,0,0
4,0,114,29,14,3,0,0,1,0,0,0,0,0,0
4,0,114,29,14,3,0,0,1,0,0,0,0,0,0
4,0,114,29,14,3,0,0,1,0,0,0,0,0,0
4,0,93,29,15,3,0,0,1,0,0,0,0,0,0
4,0,93,29,15,3,0,0,1,0,0,0,0,0,0
4,0,93,29,15,3,0,0,1,0,0,0,0,0,0
4,0,100,29,15,1,1,0,0,0,0,0,0,0,0
4,0,100,29,15,1,1,0,0,0,0,0,0,0,0
4,0,100,29,15,1,1,0,0,0,0,0,0,0,0
4,0,107,29,15,2,0,1,0,0,0,0,0,0,0
4,0,107,29,15,2,0,1,0,0,0,0,0,0,0
4,0,107,29,15,2,0,1,0,0,0,0,0,0,0
4,0,114,29,15,3,0,0,1,0,0,0,0,0,0
4,0,114,29,15,3,0,0,1,0,0,0,0,0,0
4,0,114,29,15,3,0,0,1,0,0,0,0,0,0
4,0,93,29,16,3,0,0,1,0,0,0,0,0,0
4,0,93,29,16,3,0,0,1,0,0,0,0,0,0
4,0,93,29,16,3,0,0,1,0,0,0,0,0,0
4,0,100,29,16,1,1,0,0,0,0,0,0,0,0
4,0,100,29,16,1,1,0,0,0,0,0,0,0,0
4,0,100,29,16,1,1,0,0,0,0,0,0,0,0
4,0,107,29,16,2,0,1,0,0,0,0,0,0,0
4,0,107,29,16,2,0,1,0,0,0,0,0,0,0
4,0,107,29,16,2,0,1,0,0,0,0,0,0,0
4,0,114,29,16,3,0,0,1,0,0,0,0,0,0
4,0,114,29,16,3,0,0,1,0,0,0,0,0,0
4,0,114,29,16,3,0,0,1,0,0,0,0,0,0
4,0,93,29,17,3,0,0,1,0,0,0,0,0,0
4,0,93,29,17,3,0,0,1,0,0,0,0,0,0
4,0,93,29,17,3,0,0,1,0,0,0,0,0,0
4,0,100,29,17,1,1,0,0,0,0,0,0,0,0
4,0,100,29,17,1,1,0,0,0,0,0,0,0,0
4,0,100,29,17,1,1,0,0,0,0,0,0,0,0
4,0,107,29,17,2,0,1,0,0,0,0,0,0,0
4,0,107,29,17,2,0,1,0,0,0,0,0,0,0
4,0,107,29,17,2,0,1,0,0,0,0,0,0,0
4,0,114,29,17,3,0,0,1,0,0,0,0,0,0
4,0,114,29,17,3,0,0,1,0,0,0,0,0,0
4,0,114,29,17,3,0,0,1,0,0,0,0,0,0
4,0,93,29,18,3,0,0,1,0,0,0,0,0,0
4,0,93,29,18,3,0,0,1,0,0,0,0,0,0
4,0,93,29,18,3,0,0,1,0,0,0,0,0,0
4,0,100,29,18,1,1,0,0,0,0,0,0,0,0
4,0,100,29,18,1,1,0,0,0,0,0,0,0,0
4,0,100,29,18,1,1,0,0,0,0,0,0,0,0
4,0,107,29,18,2,0,1,0,0,0,0,0,0,0
4,0,107,29,18,2,0,1,0,0,0,0,0,0,0
4,0,107,29,18,2,0,1,0,0,0,0,0,0,0
4,0,114,29,18,3,0,0,1,0,0,0,0,0,0
4,0,114,29,18,3,0,0,1,0,0,0,0,0,0
4,0,114,29,18,3,0,0,1,0,0,0,0,0,0
4,0,93,29,19,3,0,0,1,0,0,0,0,0,0
4,0,93,29,19,3,0,0,1,0,0,0,0,0,0
4,0,93,29,19,3,0,0,1,0,0,0,0,0,0
4,0,100,29,19,1,1,0,0,0,0,0,0,0,0
4,0,100,29,19,1,1,0,0,0,0,0,0,0,0
4,0,100,29,19,1,1,0,0,0,0,0,0,0,0
4,0,107,29,19,2,0,1,0,0,0,0,0,0,0
4,0,107,29,19,2,0,1,0,0,0,0,0,0,0
4,0,107,29,19,2,0,1,0,0,0,0,0,0,0
4,0,114,29,19,3,0,0,1,0,0,0,0,0,0
4,0,114,29,19,3,0,0,1,0,0,0,0,0,0
4,0,114,29,19,3,0,0,1,0,0,0,0,0,0
4,0,93,29,20,3,0,0,1,0,0,0,0,0,0
4,0,93,29,20,3,0,0,1,0,0,0,0,0,0
4,0,93,29,20,3,0,0,1,0,0,0,0,0,0
4,0,100,29,20,1,1,0,0,0,0,0,0,0,0
4,0,100,29,20,1,1,0,0,0,0,0,0,0,0
4,0,100,29,20,1,1,0,0,0,0,0,0,0,0
4,0,107,29,20,2,0,1,0,0,0,0,0,0,0
4,0,107,29,20,2,0,1,0,0,0,0,0,0,0
4,0,107,29,20,2,0,1,0,0,0,0,0,0,0
4,0,114,29,20,3,0,0,1,0,0,0,0,0,0
4,0,114,29,20,3,0,0,1,0,0,0,0,0,0
4,0,114,29,20,3,0,0,1,0,0,0,0,0,0
4,0,93,29,21,3,0,0,1,0,0,0,0,0,5
4,0,93,29,21,3,0,0,1,0,0,0,0,0,5
4,0,93,29,21,3,0,0,1,0,0,0,0,0,5
4,0,100,29,21,1,1,0,0,0,0,0,0,0,0
4,0,100,29,21,1,1,0,0,0,0,0,0,0,0
4,0,100,29,21,1,1,0,0,0,0,0,0,0,0
4,0,107,29,21,2,0,1,0,0,0,0,0,0,0
4,0,107,29,21,2,0,1,0,0,0,0,0,0,0
4,0,107,29,21,2,0,1,0,0,0,0,0,0,0
4,0,114,29,21,3,0,0,1,0,0,0,0,0,0
4,0,114,29,21,3,0,0,1,0,0,0,0,0,0
4,0,114,29,21,3,0,0,1,0,0,0,0,0,0
4,0,93,29,22,3,0,0,1,0,0,0,0,0,0
4,0,93,29,22,3,0,0,1,0,0,0,0,0,0
4,0,93,29,22,3,0,0,1,0,0,0,0,0,0
4,0,100,29,22,1,1,0,0,0,0,0,0,0,0
4,0,100,29,22,1,1,0,0,0,0,0,0,0,0
4,0,100,29,22,1,1,0,0,0,0,0,0,0,0
4,0,107,29,22,2,0,1,0,0,0,0,0,0,0
4,0,107,29,22,2,0,1,0,0,0,0,0,0,0
4,0,107,29,22,2,0,1,0,0,0,0,0,0,0
4,0,114,29,22,3,0,0,1,0,0,0,0,0,0
4,0,114,29,22,3,0,0,1,0,0,0,0,0,0
4,0,114,29,22,3,0,0,1,0,0,0,0,0,0
4,0,93,29,23,3,0,0,1,0,0,0,0,0,0
4,0,93,29,23,3,0,0,1,0,0,0,0,0,0
4,0,93,29,23,3,0,0,1,0,0,0,0,0,0
4,0,100,29,23,1,1,0,0,0,0,0,0,0,0
4,0,100,29,23,1,1,0,0,0,0,0,0,0,0
4,0,100,29,23,1,1,0,0,0,0,0,0,0,0
4,0,107,29,23,2,0,1,0,0,0,0,0,0,0
4,0,107,29,23,2,0,1,0,0,0,0,0,0,0
4,0,107,29,23,2,0,1,0,0,0,0,0,0,0
4,0,114,29,23,3,0,0,1,0,0,0,0,0,0
4,0,114,29,23,3,0,0,1,0,0,0,0,0,0
4,0,114,29,23,3,0,0,1,0,0,0,0,0,0
4,0,93,29,24,3,0,0,1,0,0,0,0,0,0
4,0,93,29,24,3,0,0,1,0,0,0,0,0,0
4,0,93,29,24,3,0,0,1,0,0,0,0,0,0
4,0,100,29,24,1,1,0,0,0,0,0,0,0,0
4,0,100,29,24,1,1,0,0,0,0,0,0,0,0
4,0,100,29,24,1,1,0,0,0,0,0,0,0,0
4,0,107,29,24,2,0,1,0,0,0,0,0,0,0
4,0,107,29,24,2,0,1,0,0,0,0,0,0,0
4,0,107,29,24,2,0,1,0,0,0,0,0,0,0
4,0,114,29,24,3,0,0,1,0,0,0,0,0,0
4,0,114,29,24,3,0,0,1,0,0,0,0,0,0
4,0,114,29,24,3,0,0,1,0,0,0,0,0,0
4,0,93,29,25,3,0,0,1,0,16,16,0,0,0
4,0,93,29,25,3,0,0,1,0,0,0,0,8,0
4,0,93,29,25,3,0,0,1,0,0,0,0,8,0
4,0,100,29,25,1,1,0,0,0,0,0,0,8,0
4,0,100,29,25,1,1,0,0,0,16,16,0,0,0
4,0,100,29,25,1,1,0,0,0,0,0,0,8,0
4,0,107,29,25,2,0,1,0,0,16,16,0,0,0
4,0,107,29,25,2,0,1,0,0,0,0,0,8,0
4,0,107,29,25,2,0,1,0,0,0,0,0,8,0
4,0,114,29,25,3,0,0,1,16,0,0,16,0,0
4,0,114,29,25,3,0,0,1,16,0,0,16,0,0
4,0,114,29,25,3,0,0,1,16,0,0,16,0,0
4,0,93,29,26,3,0,0,1,0,0,0,0,0,0
4,0,93,29,26,3,0,0,1,0,0,0,0,0,0
4,0,93,29,26,3,0,0,1,0,0,0,0,0,0
4,0,100,29,26,1,1,0,0,0,0,0,0,0,0
4,0,100,29,26,1,1,0,0,0,0,0,0,0,0
4,0,100,29,26,1,1,0,0,0,0,0,0,0,0
4,0,107,29,26,2,0,1,0,0,0,0,0,0,0
4,0,107,29,26,2,0,1,0,0,0,0,0,0,0
4,0,107,29,26,2,0,1,0,0,0,0,0,0,0
4,0,114,29,26,3,0,0,1,0,0,0,0,0,0
4,0,114,29,26,3,0,0,1,0,0,0,0,0,0
4,0,114,29,26,3,0,0,1,0,0,0,0,0,0
4,0,93,29,27,3,0,0,1,0,0,0,0,0,0
4,0,93,29,27,3,0,0,1,0,0,0,0,0,0
4,0,93,29,27,3,0,0,1,0,0,0,0,0,0
4,0,100,29,27,1,1,0,0,0,0,0,0,0,0
4,0,100,29,27,1,1,0,0,0,0,0,0,0,0
4,0,100,29,27,1,1,0,0,0,0,0,0,0,0
4,0,107,29,27,2,0,1,0,0,0,0,0,0,0
4,0,107,29,27,2,0,1,0,0,0,0,0,0,0
4,0,107,29,27,2,0,1,0,0,0,0,0,0,0
4,0,114,29,27,3,0,0,1,0,0,0,0,0,0
4,0,114,29,27,3,0,0,1,0,0,0,0,0,0
4,0,114,29,27,3,0,0,1,0,0,0,0,0,0
4,0,94,30,1,3,0,0,1,15,20,5,0,6,0
4,0,94,30,1,3,0,0,1,15,12,0,3,10,0
4,0,94,30,1,3,0,0,1,15,0,0,15,16,0
4,0,101,30,1,2,0,1,0,20,0,0,20,13.5,4
4,0,101,30,1,2,0,1,0,20,12,0,8,7.5,1
4,0,101,30,1,2,0,1,0,20,15,0,5,6,1
4,0,108,30,1,1,1,0,0,12,20,8,0,7.5,0
4,0,108,30,1,1,1,0,0,12,15,3,0,10,0
4,0,108,30,1,1,1,0,0,12,0,0,12,17.5,3
4,0,115,30,1,2,0,1,0,0,15,15,0,16,0
4,0,115,30,1,2,0,1,0,0,12,12,0,17.5,0
4,0,115,30,1,2,0,1,0,0,20,20,0,13.5,0
4,0,94,30,2,3,0,0,1,15,5,0,10,16.5,0
4,0,94,30,2,3,0,0,1,15,13,0,2,12.5,0
4,0,94,30,2,3,0,0,1,15,20,5,0,9,0
4,0,101,30,2,2,0,1,0,20,15,0,5,9,0
4,0,101,30,2,2,0,1,0,20,13,0,7,10,0
4,0,101,30,2,2,0,1,0,20,5,0,15,14,5
4,0,108,30,2,1,1,0,0,13,5,0,8,17.5,2
4,0,108,30,2,1,1,0,0,13,20,7,0,10,0
4,0,108,30,2,1,1,0,0,13,15,2,0,12.5,0
4,0,115,30,2,2,0,1,0,5,13,8,0,17.5,0
4,0,115,30,2,2,0,1,0,5,20,15,0,14,0
4,0,115,30,2,2,0,1,0,5,15,10,0,16.5,0
4,0,94,30,3,3,0,0,1,17,15,0,2,14,0
4,0,94,30,3,3,0,0,1,17,14,0,3,14.5,0
4,0,94,30,3,3,0,0,1,17,14,0,3,14.5,0
4,0,101,30,3,2,0,1,0,14,14,0,0,16,0
4,0,101,30,3,2,0,1,0,14,15,1,0,15.5,0
4,0,101,30,3,2,0,1,0,14,17,3,0,14.5,0
4,0,108,30,3,1,1,0,0,14,15,1,0,15.5,0
4,0,108,30,3,1,1,0,0,14,17,3,0,14.5,0
4,0,108,30,3,1,1,0,0,14,14,0,0,16,0
4,0,115,30,3,2,0,1,0,15,17,2,0,14,0
4,0,115,30,3,2,0,1,0,15,14,0,1,15.5,0
4,0,115,30,3,2,0,1,0,15,14,0,1,15.5,0
4,0,94,30,4,3,0,0,1,15,14,0,1,15.5,0
4,0,94,30,4,3,0,0,1,15,17,2,0,14,0
4,0,94,30,4,3,0,0,1,15,14,0,1,15.5,0
4,0,101,30,4,2,0,1,0,14,17,3,0,14.5,0
4,0,101,30,4,2,0,1,0,14,15,1,0,15.5,0
4,0,101,30,4,2,0,1,0,14,14,0,0,16,0
4,0,108,30,4,1,1,0,0,14,17,3,0,14.5,0
4,0,108,30,4,1,1,0,0,14,15,1,0,15.5,0
4,0,108,30,4,1,1,0,0,14,14,0,0,16,0
4,0,115,30,4,2,0,1,0,17,15,0,2,14,0
4,0,115,30,4,2,0,1,0,17,14,0,3,14.5,0
4,0,115,30,4,2,0,1,0,17,14,0,3,14.5,0
4,0,94,30,5,3,0,0,1,14,15,1,0,13.5,0
